Text,Label
?????????? ?????? ?????????? ???????? ?? ??????  ???? ?????????? ???????? ???????? ??????   ???????? ?????? ???????? ?????? ???????? ????  ?????? ?????? ???? ???? ???????? ??????,0
New  Instagram by @another_lost_girl Watching Ellen cuz she makes me happy ???? - - - { ... pic.twitter.com/RII4ZUsTNT,0
@WxLadyFelicia @WPTV @FOX29WFLX @cityofboynton That's a horrible picture cause it makes me jealous I am not there.,0
"Over the past 2 days I've drank 27 bottles of beer, 2 pints of cider and half a bottle of prosecco.  ",1
I had everything and I have nothing.,1
I'm having trouble catching my breath.,1
It creeps up on you    ,1
"No matter how knowledgeable/experienced a woman becomes, there will always be an inexperienced, male moron whom >40% support. ",0
Trying to be friends with WWE superstars ,0
@1ShawnT Yall hoes better learn how to hip-hop dance  and stop shaking yall ass all the time😂,0
Spending my last day off in bed rough as hell... And the sun is shining ???” ,0
So happy that I discovered coding...knowing what you want to do in life at the age of 23 is an amazing feeling.  #webdevelopment,0
AHHHHHHHHHHHH #dread OMFG! It's so good...@JoinTeamAlpha @Hydra_Lord @executivegoth @matthewmercer @enthusiamy @vorpahlsword @satinephoenix,0
Hello darkness my old friend  I've come to talk with you again...,1
if we're mutuals don't hesitate to kit fisto's lightsaber ;),0
Look what's arrived :) 'Connect to' badges for all our lovely  Join us in ending   Contact charlotte@dva.org.uk to find out more:) pic.twitter.com/94Ov7UvENe,0
??’•you are loved ??’•    pic.twitter.com/iV1owHaj1Q,0
Time to get my dreads back I miss them 😩😩 #dread head #girlswithdreads,0
128  ?????????????????????????????????????  ???????????????????????   ?????????????????????????????????????????   ?????????????????????????????????????????????????????????????????????  ???( ????????????????????????? )   ???????????????????????????   ?????????????????????????????????????????????   ?????????  pic.twitter.com/iAprwpAnjK,0
I think my habit of reading  with morning  is the root cause of the  feeling throughout the day! specially in 2016,1
I can't believe a burrito was left on this sink and nobody though to trash it,0
"Damn, y'all flamin' him. 😂\n\nI just thought it was funny. 😂😂",0
i waz astounded by you my idol ms dhoni...when i came to know i m not going to see you in white jersey ..miss u....  you,0
Just read that isolation can lead to ?????????? I've never seen another human in my LIFE and I am FINE AhahhahahaHA,0
Mentally suffered #iwanttodie #worthless #lifewithoutcolor  #pain #suicidal,1
It bugs me that people concern themselves so much with what other people CHOOSE to do with their money 😂🙈,0
"I just need 2 more things to do... But, why is it so hard? ???? ",0
I'm actually crying because I don't want to return to work on Friday. ,0
LibertySeeds: realDonaldTrump LizCrokin Great #start for #MAGA ...,0
"I took an order to people who lived in a million dollar home, and they didn't even tip ???‘ ",0
@YummyMummiesAU LOL 😍 This show is so funny,0
Rabbit races ... 😊 .. simply perfect! \n\nSo glad @LeBatardShow and @Stugotz790 are back!,0
oh how i just love love love glee doing billy joel's numbers!!!!,0
@dp_srk_rk It's going 3 only. He has berdych tomorrow. Nothing to worry. Easiest draw,0
Going through the clothes I brought home and realize I left my one great pair of jeans in Wilm ,0
At last something honest and noble   utterly despairing but somehow full of hope,0
"And this, our life, exempt from public haunt, finds tongues in trees, books in the running brooks, sermons in stones, and good in everythin…",0
Him:it was a mistake dating u Me:I'm sorry I'm not good enough Him:throws rocks at me Me:takes the pain,0
Really just want someone to talk to late at night. Someone who understands ,1
My parents seen how sad I was n offered to pay the 1st 3 months in rent when he comes home til he get straight 😂😂😂😂 #blessed ❤️,0
I literally tweeted I don't like people ate Stevenson and got more favorites on that than I do on a picture of me???� ,0
The point of maximum danger is the point of minimum fear.,0
Weighing myself after the holidays was a terrible idea,1
No more scioly for the rest of the year,1
What are you doing if you feel lonely?,0
@khizthigh Lol idk really :S khair good luck,0
"For all of those who suffer from   and find NYE difficult, I know we can get through it together.",0
As if my boss just text about work ??™ˆ I'm on holiday ,0
Choose someone who makes you laugh #😂,0
"And I walk around the house and sometimes I think just momentarily that she'll be back to take care of this or that. And I realize she'll never be back. She didn't go away on a trip. She didn't go away on vacation, she's not at work. She didn't go to the store. ",1
Let's window-shop for pretty NYE dresses even though we know we'll be bedridden that night. Doesn't that sound fun??  ,0
In our daily liveswe must see that it is not happiness that makes us grateful but being grateful that makes us happy.,0
137.5  ?????????????????????????????????????????????????????????????????????????????????   ?????????????????????w??????????????????????????   ??????????????????????????????????????   ???????????????w??????????????????w  ?????????????????????????????w   ??????????????????????????   ????????????????????w  pic.twitter.com/tAiKEuhgZ3,0
"I made this account so that I wouldn't be judged by the people I know. Cause if I don't like me, why would anyone else? ",1
??’•your views are valid??’•    pic.twitter.com/u2CjqKMTlx,0
Heal me????     pic.twitter.com/L8QPWAbvZO,0
"5. KDRAMASSSSS ofcourse, PLL, bigbang theory, greys anatomy, grim, game of thrones",0
Honestly I wouldn't I get why im the last choice for everything ??   ,1
@NBCNews @MarkHalperin @KeirSimmons Well that's funny cause we all know she is a serious Russian mafia atty,0
It's arrived and can't wait to read and learn! #specialneedsandlegalentitlement 2nd edition. If it's as good as the 1st edition ,0
"This time of the year is USUALLY full of excitement, not for me ",1
Just finished desperate housewives,0
"2014 has been super kind to me, I'll never forget it. Total lifechanger. Best year I've had since I was a teen. Blessed ",0
"How do you put your heart and souls into something for 5+ years, and get treated like you don't exist there? ",1
"Even though it's the hardest. Maturity is walking away from people that threaten your peace of mind, self respect, morals, and self worth.",0
"Honestly considering grabbing a cider, putting on Forest Gump and having a good ugly cry.  ",0
Her: You?!? Depressed?!? But you are ALWAYS SMILING!!  Me: Right. I've learned not to go out in public . It isn't safe out here.,1
I'm actually so incredibly happy that my soul and by body connected and I'm able to have amazing time while living on this planet.Grateful🙏🏼,0
@joannemarie2000 hopefully you are always #smiling TY #appreciate ya,0
Determined to cut the string but have no scissors or knife and I'm  too weak to break it.    pic.twitter.com/bPkMtyrl3t,1
I'm cramping so fucking bad but bb boy isn't here to rub my tummy. ???¢ ,1
They say ur a prdct of ur surroundings. A bit intimidated by the crazy amazing ppl I met @ @codecityco @n8walke @dianap_patton @DrMattKutz,0
I shouldnt let it bother me but it does. I hate nights like this when my thoughts wont leave me in peace.  ,1
"@lidl_ireland What a wonderful experience in #Trim. What a star ⭐️#Joileta is.  She made my shopping a wonderful experience, helpful ",0
@lil_hooper30 HAPPY BIRTHDAY TWINNN!!!! 💓😘 have a great day love ya!!!,0
Really thinking about killing myself now   ,1
I'm feeling a little down.. Time for bed.   ,1
@RFC_Daryl LW next I bet! Let's start going to the golf! We can get pished all day! ,0
Didn’t get to live through the  but I’ve sure been to a lot of steak and shakes,0
"This day ended poorly. i ended up calling Sally a ""royal pain in the ass"" which I don't seem to think is very bad. Whatever tho ",1
"I feel like it again, it's been so long since I've been life this. I want to but I don't.  ",1
Why do people have a constant desire to talk to me? Can't y'all just leave me alone to be miserable and wallow in self loathing?,1
"Psalm 34:17 KJV The righteous cry, and the Lord heareth, and delivereth them out of all their troubles.   ",0
" truly devastating disease of the modern age. At festive times like  worth making an effort to talk to, visit the lonely.",0
Literally @TFLN is the best thing. I used to spend HOURS reading this shit when I was in college. Still so fucking funny #dying #hilarious,0
Combined with ignorance on mental health. How hard is it to at least accept that the brain might be a really complicated organ? ,0
@TimHortons Please please PLEASE make your jalapeño jack sandwich a regular! I LOOOVE it!!! ,0
"Music is so empowering. \nit can literally bring people tears, smiles, laughter, and so many emotions",0
Do you ever just get so excited that you're trying to sleep &amp; just can't even close you eyes😁like I really need this catnap but #excitement,0
   just cried floods of tears whilst watching 'gogglebox',0
I definitely know my karaoke song now so hmu and it's by Britney shocking,0
I have to pick up all the pieces of my heart & dignity! All over again .. by myself .. that's so pathetic & humiliating .. ??’”??¤§ ,1
Rt if you're a depression or Ed acc.  Follow everyone who RT's this!  I will too! Ready? GO!,0
@theviberide great workout this morning alongside @Emily_Gagnon thx #Courtney my legs are still ,0
Soooooo excited for lost village ✨😎🌈🎪🎷🏕,0
Didnt find out until later. Ths is the LAST burger I'll eat frm Four Winds in GA. They closed for good...   pic.twitter.com/TrA5cuVqyk,0
